"","시장구분","종목코드","종목명","산업분류","현재가(종가)","전일대비","시가총액(원)"
"1758","코스닥","023600","삼보판지","종이·목재",7640,160,123538800000
"1759","코스닥","017650","대림제지","종이·목재",1715,10,7.7175e+10
"1760","코스닥","014970","삼륭물산","종이·목재",7100,170,107387500000
"1761","코스닥","006580","대양제지","종이·목재",3120,65,8.3772e+10
"1762","코스닥","001810","무림SP","종이·목재",1935,30,42836062500
"1763","코스닥","065370","위세아이텍","출판·매체복제",13000,0,55802500000
"1764","코스닥","258790","소프트캠프","출판·매체복제",1580,-20,38238028720
"1765","코스닥","226330","신테카바이오","출판·매체복제",10450,250,137664496200
"1766","코스닥","289010","아이스크림에듀","출판·매체복제",10400,730,133785984800
"1767","코스닥","950180","SNK","출판·매체복제",14950,0,314873910000
"1768","코스닥","065560","녹원씨엔아이","출판·매체복제",5500,0,88764137000
"1769","코스닥","099750","이지케어텍","출판·매체복제",19500,1500,1.24527e+11
"1770","코스닥","242040","나무기술","출판·매체복제",4505,105,131265879100
"1771","코스닥","197140","디지캡","출판·매체복제",3900,-40,28896359700
"1772","코스닥","072870","메가스터디","출판·매체복제",10650,350,126958213350
"1773","코스닥","203650","드림시큐리티","출판·매체복제",2505,80,126767413770
"1774","코스닥","217270","넵튠","출판·매체복제",5310,130,124095475260
"1775","코스닥","230980","솔트웍스","출판·매체복제",5520,60,71160748800
"1776","코스닥","050960","수산아이앤티","출판·매체복제",5690,30,38413190000
"1777","코스닥","214270","퓨쳐스트림네트웍스","출판·매체복제",1145,5,115398125405
"1778","코스닥","208350","지란지교시큐리티","출판·매체복제",5740,-70,44625819420
"1779","코스닥","208640","썸에이지","출판·매체복제",670,47,83697559770
"1780","코스닥","950110","SBI핀테크솔루션즈","출판·매체복제",8800,60,216977552000
"1781","코스닥","035290","더블유에프엠","출판·매체복제",11750,0,30199109750
"1782","코스닥","134060","이퓨쳐","출판·매체복제",6260,270,29855505000
"1783","코스닥","036000","예림당","출판·매체복제",2395,40,55167093415
"1784","코스닥","039670","한류타임즈","출판·매체복제",917,0,54949071884
"1785","코스닥","053290","NE능률","출판·매체복제",3060,85,47790367020
"1786","코스닥","063440","SM Life Design","출판·매체복제",1555,75,70020334470
"1787","코스닥","033050","제이엠아이","출판·매체복제",1405,15,45773975510
"1788","코스닥","030960","양지사","출판·매체복제",9420,160,150531600000
"1789","코스닥","281740","레이크머티리얼즈","화학",1435,-15,94323336380
"1790","코스닥","294140","레몬","화학",15150,250,5.22675e+11
"1791","코스닥","214260","라파스","화학",14300,50,119310848800
"1792","코스닥","250930","예선테크","화학",1910,15,63030840400
"1793","코스닥","286750","나노브릭","화학",9770,50,44552206310
"1794","코스닥","318000","한국바이오젠","화학",5280,40,42925476000
"1795","코스닥","251970","펌텍코리아","화학",16100,1750,1.9964e+11
"1796","코스닥","278280","천보","화학",61900,1100,6.19e+11
"1797","코스닥","110020","전진바이오팜","화학",5000,20,23979640000
"1798","코스닥","263020","디케이앤디","화학",4775,-75,37069289550
"1799","코스닥","226340","본느","화학",2995,135,91945290020
"1800","코스닥","225430","케이엠제약","화학",3460,180,73999193000
"1801","코스닥","290380","대유","화학",15100,200,136691240000
"1802","코스닥","950140","잉글우드랩","화학",4220,-70,83842394520
"1803","코스닥","051980","센트럴바이오","화학",714,20,33061691460
"1804","코스닥","048410","현대바이오","화학",10300,340,369933533100
"1805","코스닥","260930","씨티케이코스메틱스","화학",13550,900,137155146050
"1806","코스닥","220260","켐트로스","화학",2285,105,60148185245
"1807","코스닥","252500","세화피앤씨","화학",2600,90,53932307000
"1808","코스닥","227610","아우딘퓨쳐스","화학",5450,-130,5.45e+10
"1809","코스닥","089010","켐트로닉스","화학",11700,-100,170495851500
"1810","코스닥","080530","코디","화학",3590,0,54664452530
"1811","코스닥","251370","와이엠티","화학",20700,-100,153287640000
"1812","코스닥","217480","에스디생명공학","화학",4160,75,93246674560
"1813","코스닥","237880","클리오","화학",21950,350,372445295250
