"","종목코드","종목명","시장구분","산업분류","현재가.종가.","전일대비","시가총액.원.","일자","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물..일련번호","총카운트"
"1601","008260","NI스틸","코스피","철강금속",1755,5,50193205335,"2019-06-07","-",2785,"358","7.78","3,717","0.75",50,1.8,1695,NA
"1602","008870","금비","코스피","비금속광물",50100,100,5.01e+10,"2019-06-07","-",68100,"8,486","8.02","98,534","0.69",1700,2.5,1707,NA
"1603","019685","대교우B","코스피","서비스업",2575,45,50024499250,"2019-06-07","-",4630,"-","-","-","-",220,4.75,1869,NA
"1604","036690","코맥스","코스닥","IT H/W",3325,215,49847625275,"2019-06-07","-",4080,"210","19.43","4,536","0.9",50,1.23,252,NA
"1605","078650","코렌","코스닥","의료·정밀기기",1115,10,49813040895,"2019-06-07","-",2245,"209","10.74","1,071","2.1",0,0,655,NA
"1606","032750","삼진","코스닥","일반전기전자",8300,-10,4.98e+10,"2019-06-07","-",9230,"266","34.7","10,788","0.86",100,1.08,188,NA
"1607","081150","티플랙스","코스닥","금속",2050,10,49750224100,"2019-06-07","-",2940,"87","33.79","3,452","0.85",20,0.68,680,NA
"1608","178780","유테크","코스닥","IT H/W",2020,50,49628917420,"2019-06-07","관리종목",1595,"-","-","854","1.87",0,0,1030,NA
"1609","217500","러셀","코스닥","기계·장비",1560,30,49626720000,"2019-06-07","-",1965,"2","982.5","1,031","1.91",20,1.02,1130,NA
"1610","205500","액션스퀘어","코스닥","IT S/W & SVC",1200,15,49599174000,"2019-06-07","관리종목",1475,"-","-","456","3.23",0,0,1090,NA
"1611","011560","세보엠이씨","코스닥","건설",4710,70,49596300000,"2019-06-07","-",10100,"2,174","4.65","15,287","0.66",300,2.97,53,NA
"1612","024890","대원화성","코스피","화학",1200,15,49498982400,"2019-06-07","-",1890,"65","29.08","1,814","1.04",0,0,1891,NA
"1613","014190","원익큐브","코스닥","유통",1395,20,49382868870,"2019-06-07","-",2375,"-","-","2,117","1.12",0,0,63,NA
"1614","007120","미래아이앤지","코스피","서비스업",381,-5,49333460388,"2019-06-07","-",318,"-","-","426","0.75",0,0,1669,NA
"1615","010400","우진아이엔에스","코스피","건설업",6470,-20,49314340000,"2019-06-07","-",10050,"2,172","4.63","14,316","0.7",400,3.98,1747,NA
"1616","049830","승일","코스닥","금속",8040,70,49302180480,"2019-06-07","-",9490,"1,343","7.07","23,178","0.41",170,1.79,405,NA
"1617","224110","에이텍티앤","코스닥","IT H/W",9160,70,48914400000,"2019-06-07","-",9150,"582","15.72","8,826","1.04",100,1.09,1157,NA
"1618","00499K","롯데지주우","코스피","금융업",49450,2100,48837957350,"2019-06-07","-",52100,"-","-","-","-",850,1.63,1590,NA
"1619","147830","제룡산업","코스닥","금속",4880,0,4.88e+10,"2019-06-07","-",6480,"323","20.06","5,530","1.17",100,1.54,986,NA
"1620","129260","인터지스","코스피","운수창고업",1640,-5,48786513360,"2019-06-07","-",2500,"-","-","6,803","0.37",0,0,2118,NA
"1621","052220","iMBC","코스닥","IT S/W & SVC",2120,50,4.876e+10,"2019-06-07","-",2305,"-","-","2,180","1.06",0,0,428,NA
"1622","128660","피제이메탈","코스닥","금속",1960,25,48614603240,"2019-06-07","-",2525,"130","19.42","1,649","1.53",100,3.96,934,NA
"1623","143540","영우디에스피","코스닥","IT H/W",1610,75,48611546270,"2019-06-07","-",1140,"-","-","512","2.23",0,0,981,NA
"1624","258830","세종메디칼","코스닥","의료·정밀기기",7150,230,48460848150,"2019-06-07","-",11300,"606","18.65","6,353","1.78",0,0,1230,NA
"1625","024740","한일단조","코스닥","운송장비·부품",1620,100,48423951360,"2019-06-07","-",1565,"-","-","3,510","0.45",0,0,131,NA
"1626","086670","비엠티","코스닥","기계·장비",5940,40,48390382260,"2019-06-07","-",6650,"861","7.72","8,274","0.8",150,2.26,716,NA
"1627","222980","한국맥널티","코스닥","음식료·담배",4850,90,48257500000,"2019-06-07","-",10150,"137","74.09","5,546","1.83",0,0,1154,NA
"1628","086060","진바이오텍","코스닥","음식료·담배",5600,100,48219287200,"2019-06-07","-",6940,"312","22.24","5,570","1.25",30,0.43,711,NA
"1629","080470","성창오토텍","코스닥","운송장비·부품",6600,60,4.818e+10,"2019-06-07","-",9470,"-","-","5,229","1.81",50,0.53,675,NA
"1630","007630","폴루스바이오팜","코스피","전기전자",1225,0,48156675700,"2019-06-07","관리종목",2210,"-","-","1,179","1.87",0,0,1681,NA
"1631","037350","성도이엔지","코스닥","기타서비스",3105,-35,48034350000,"2019-06-07","-",5570,"1,023","5.44","12,506","0.45",100,1.8,263,NA
"1632","079650","서산","코스닥","비금속",2395,35,4.79e+10,"2019-06-07","-",3455,"-","-","3,671","0.94",13,0.38,663,NA
"1633","003465","유화증권우","코스피","금융업",2740,15,47885404500,"2019-06-07","-",12650,"-","-","-","-",800,6.32,1513,NA
"1634","215480","토박스코리아","코스닥","유통",1170,70,47881579590,"2019-06-07","-",1260,"-","-","461","2.73",0,0,1122,NA
"1635","053290","NE능률","코스닥","출판·매체복제",3060,85,47790367020,"2019-06-07","-",3505,"-","-","3,915","0.9",0,0,450,NA
"1636","062860","티엘아이","코스닥","IT H/W",4840,90,47783964800,"2019-06-07","-",3970,"-","-","6,645","0.6",0,0,529,NA
"1637","006660","삼성공조","코스피","운수장비",5880,20,47782726320,"2019-06-07","-",10300,"781","13.19","26,155","0.39",80,0.78,1658,NA
"1638","083650","비에이치아이","코스닥","기계·장비",1835,55,4.771e+10,"2019-06-07","-",2500,"-","-","3,230","0.77",0,0,694,NA
"1639","001275","부국증권우","코스피","금융업",15900,100,4.77e+10,"2019-06-07","-",19200,"-","-","-","-",1250,6.51,1399,NA
"1640","054090","삼진엘앤디","코스닥","IT H/W",1910,0,47672133120,"2019-06-07","-",2320,"75","30.93","3,676","0.63",75,3.23,465,NA
"1641","042110","에스씨디","코스닥","일반전기전자",986,17,47652950104,"2019-06-07","-",1595,"162","9.85","2,120","0.75",30,1.88,325,NA
"1642","089530","에이티세미콘","코스닥","IT H/W",573,16,47631586494,"2019-06-07","-",625,"57","10.96","520","1.2",0,0,736,NA
"1643","031510","오스템","코스닥","운송장비·부품",1825,50,4.745e+10,"2019-06-07","-",2945,"-","-","4,746","0.62",20,0.68,176,NA
"1644","007280","한국특수형강","코스피","철강금속",1465,-5,47397862850,"2019-06-07","-",1700,"-","-","2,926","0.58",0,0,1672,NA
"1645","000910","유니온","코스피","비금속광물",3025,45,47225147475,"2019-06-07","-",5900,"-","-","7,203","0.82",100,1.69,1378,NA
"1646","080520","오디텍","코스닥","IT H/W",4020,110,47221368180,"2019-06-07","-",6620,"310","21.35","10,033","0.66",100,1.51,676,NA
"1647","265560","영화테크","코스닥","운송장비·부품",8820,150,47143693800,"2019-06-07","-",9940,"737","13.49","8,890","1.12",100,1.01,1255,NA
"1648","092780","동양피스톤","코스피","운수장비",3580,25,47143086800,"2019-06-07","-",5190,"874","5.94","7,118","0.73",120,2.31,2066,NA
"1649","025950","동신건설","코스닥","건설",5600,10,4.704e+10,"2019-06-07","-",5980,"117","51.11","10,391","0.58",150,2.51,147,NA
"1650","002870","신풍제지","코스피","종이목재",1345,25,47019451500,"2019-06-07","-",1300,"315","4.13","1,502","0.87",80,6.15,1486,NA
"1651","051490","나라엠앤디","코스닥","기계·장비",3310,110,4.7002e+10,"2019-06-07","-",4380,"267","16.4","5,539","0.79",70,1.6,422,NA
"1652","189690","포시에스","코스닥","IT S/W & SVC",5960,10,46966725080,"2019-06-07","-",6800,"842","8.08","6,537","1.04",100,1.47,1049,NA
"1653","060540","에스에이티","코스닥","IT H/W",1790,30,46778617740,"2019-06-07","-",2395,"245","9.78","2,937","0.82",50,2.09,520,NA
"1654","041520","이라이콤","코스닥","IT H/W",3835,340,46743779550,"2019-06-07","-",5720,"675","8.47","17,243","0.33",400,6.99,328,NA
"1655","246720","아스타","코스닥","제약",4070,40,46733868610,"2019-06-07","-",7090,"-","-","2,584","2.74",0,0,1208,NA
"1656","088390","이녹스","코스닥","운송장비·부품",4995,-45,46707465780,"2019-06-07","-",6860,"-","-","14,172","0.48",0,0,728,NA
"1657","067920","이글루시큐리티","코스닥","IT S/W & SVC",4245,5,46678525155,"2019-06-07","-",4645,"862","5.39","4,390","1.06",140,3.01,597,NA
"1658","043710","서울리거","코스닥","유통",1365,45,46553808210,"2019-06-07","-",2785,"-","-","1,905","1.46",0,0,348,NA
"1659","094840","슈프리마에이치큐","코스닥","IT S/W & SVC",4430,80,46390251200,"2019-06-07","-",8450,"703","12.02","12,424","0.68",0,0,778,NA
"1660","094970","제이엠티","코스닥","IT H/W",2765,30,46308883600,"2019-06-07","-",2680,"642","4.17","3,282","0.82",100,3.73,782,NA
"1661","039310","세중","코스닥","기타서비스",2555,290,46300859185,"2019-06-07","-",3540,"-","-","4,332","0.82",0,0,294,NA
"1662","076610","해성옵틱스","코스닥","IT H/W",1470,40,45996840960,"2019-06-07","-",3275,"-","-","2,398","1.37",0,0,642,NA
"1663","006805","미래에셋대우우","코스피","금융업",3265,15,45957323750,"2019-06-07","-",4425,"-","-","-","-",242,5.47,1661,NA
"1664","052460","아이크래프트","코스닥","IT S/W & SVC",3145,200,45941958720,"2019-06-07","-",3355,"-","-","2,266","1.48",0,0,434,NA
"1665","090370","메타랩스","코스피","섬유의복",878,12,45927289708,"2019-06-07","-",2030,"-","-","1,515","1.34",0,0,2057,NA
"1666","219550","MP한강","코스닥","유통",808,0,45919666160,"2019-06-07","-",1115,"70","15.93","516","2.16",0,0,1139,NA
"1667","002820","선창산업","코스피","종이목재",3640,0,45893079960,"2019-06-07","-",4995,"-","-","20,179","0.25",70,1.4,1484,NA
"1668","234920","자이글","코스닥","일반전기전자",3390,50,45869784900,"2019-06-07","-",7150,"-","-","6,077","1.18",0,0,1184,NA
"1669","115500","케이씨에스","코스닥","IT S/W & SVC",3820,60,4.584e+10,"2019-06-07","-",5100,"223","22.87","1,619","3.15",200,3.92,886,NA
"1670","033050","제이엠아이","코스닥","출판·매체복제",1405,15,45773975510,"2019-06-07","-",945,"-","-","1,309","0.72",0,0,197,NA
"1671","011700","한신기계","코스피","기계",1410,45,45749072910,"2019-06-07","-",2015,"105","19.19","2,460","0.82",35,1.74,1778,NA
"1672","009730","코센","코스닥","금속",534,-7,45744194724,"2019-06-07","-",2010,"-","-","531","3.79",0,0,44,NA
"1673","026040","제이에스티나","코스닥","기타 제조",2770,50,45715498300,"2019-06-07","-",5450,"16","340.62","4,329","1.26",50,0.92,149,NA
"1674","208140","정다운","코스닥","음식료·담배",2225,0,45678858400,"2019-06-07","-",3255,"445","7.31","2,365","1.38",0,0,1096,NA
"1675","039020","이건홀딩스","코스닥","금융",2010,40,45395265090,"2019-06-07","-",3140,"914","3.44","6,121","0.51",70,2.23,288,NA
"1676","221980","케이디켐","코스닥","화학",11250,0,45391500000,"2019-06-07","-",12500,"1,722","7.26","17,928","0.7",500,4,1147,NA
"1677","023350","한국종합기술","코스피","서비스업",4145,-25,45387750000,"2019-06-07","-",4240,"-","-","9,282","0.46",100,2.36,1880,NA
"1678","001020","페이퍼코리아","코스피","종이목재",1290,5,45364501200,"2019-06-07","-",858,"-","-","380","2.26",0,0,1383,NA
"1679","050090","휘닉스소재","코스닥","IT H/W",572,70,45267474824,"2019-06-07","-",795,"-","-","403","1.97",0,0,408,NA
"1680","067010","이씨에스","코스닥","IT H/W",3670,195,45118980000,"2019-06-07","-",4340,"447","9.71","5,763","0.75",200,4.61,584,NA
"1681","177830","파버나인","코스닥","일반전기전자",4005,65,45084517290,"2019-06-07","-",4775,"458","10.43","5,227","0.91",0,0,1028,NA
"1682","092600","앤씨앤","코스닥","IT H/W",2150,40,45037125000,"2019-06-07","-",3950,"-","-","2,465","1.6",0,0,764,NA
"1683","040610","SG&G","코스닥","운송장비·부품",1320,20,44995098720,"2019-06-07","-",2040,"-","-","7,246","0.28",0,0,307,NA
"1684","153490","우리이앤엘","코스닥","IT H/W",900,0,4.491e+10,"2019-06-07","-",838,"41","20.44","1,124","0.75",0,0,997,NA
"1685","154030","아시아종묘","코스닥","농림업",4865,-25,44833597235,"2019-06-07","-",7060,"-","-","2,037","3.47",0,0,999,NA
"1686","010470","오리콤","코스닥","기타서비스",3830,85,44826511500,"2019-06-07","-",5280,"803","6.58","6,809","0.78",220,4.17,49,NA
"1687","208350","지란지교시큐리티","코스닥","출판·매체복제",5740,-70,44625819420,"2019-06-07","-",1485,"50","29.7","995","1.49",12,0.81,1098,NA
"1688","095910","에스에너지","코스닥","IT H/W",3335,130,44570010535,"2019-06-07","-",4555,"-","-","7,873","0.58",50,1.1,790,NA
"1689","001140","국보","코스피","운수창고업",1825,95,44548744575,"2019-06-07","-",2435,"-","-","806","3.02",0,0,1392,NA
"1690","117730","티로보틱스","코스닥","기계·장비",7980,190,44523843420,"2019-06-07","-",13000,"1,132","11.48","5,993","2.17",0,0,892,NA
"1691","059120","아진엑스텍","코스닥","IT H/W",6410,120,44523315150,"2019-06-07","-",7890,"647","12.19","6,246","1.26",200,2.53,507,NA
"1692","008370","원풍","코스닥","화학",3690,30,4.428e+10,"2019-06-07","-",3705,"171","21.67","6,208","0.6",150,4.05,39,NA
"1693","006920","모헨즈","코스닥","비금속",4040,35,44116800000,"2019-06-07","-",5450,"101","53.96","2,011","2.71",0,0,30,NA
"1694","010240","흥국","코스닥","기계·장비",3580,50,44115251680,"2019-06-07","-",5340,"675","7.91","5,004","1.07",125,2.34,47,NA
"1695","159910","스킨앤스킨","코스닥","IT H/W",316,1,43940664260,"2019-06-07","-",481,"-","-","331","1.45",0,0,1005,NA
"1696","050320","에이앤티앤","코스닥","IT S/W & SVC",1385,0,43851537600,"2019-06-07","관리종목",3220,"-","-","264","12.2",0,0,411,NA
"1697","213090","미래테크놀로지","코스닥","IT S/W & SVC",7150,100,43763634200,"2019-06-07","-",9010,"-","-","9,081","0.99",120,1.33,1105,NA
"1698","065770","CS","코스닥","IT H/W",2320,30,43697548000,"2019-06-07","-",3690,"218","16.93","1,197","3.08",0,0,565,NA
"1699","226440","한송네오텍","코스닥","기계·장비",1090,35,43622392960,"2019-06-07","-",1745,"-","-","436","4",0,0,1169,NA
"1700","054540","삼영엠텍","코스닥","금속",3355,50,4.3615e+10,"2019-06-07","-",3385,"109","31.06","5,802","0.58",60,1.77,473,NA
"1701","052900","KMH하이텍","코스닥","IT H/W",930,50,43603514070,"2019-06-07","-",956,"100","9.56","1,400","0.68",0,0,441,NA
"1702","002680","한탑","코스닥","음식료·담배",1950,50,43483931400,"2019-06-07","-",2435,"-","-","2,135","1.14",0,0,9,NA
"1703","131180","딜리","코스닥","IT H/W",1480,-15,4.3438e+10,"2019-06-07","-",2035,"89","22.87","1,960","1.04",35,1.72,941,NA
"1704","277410","인산가","코스닥","음식료·담배",1635,105,43340336385,"2019-06-07","-",1895,"-","-","984","1.93",20,1.06,1270,NA
"1705","054300","팬스타엔터프라이즈","코스닥","기계·장비",826,-4,43214641568,"2019-06-07","-",1030,"-","-","756","1.36",0,0,469,NA
"1706","219750","지티지웰니스","코스닥","의료·정밀기기",3505,-45,43168512330,"2019-06-07","-",15750,"-","-","3,148","5",0,0,1140,NA
"1707","008420","문배철강","코스피","철강금속",2105,50,43159878025,"2019-06-07","-",3035,"262","11.58","5,365","0.57",50,1.65,1698,NA
"1708","019180","티에이치엔","코스피","전기전자",2390,45,4.302e+10,"2019-06-07","-",3750,"280","13.39","2,229","1.68",50,1.33,1865,NA
"1709","004830","덕성","코스피","화학",2740,75,42963200000,"2019-06-07","-",2940,"-","-","3,681","0.8",20,0.68,1578,NA
"1710","001810","무림SP","코스닥","종이·목재",1935,30,42836062500,"2019-06-07","-",2795,"505","5.53","9,212","0.3",35,1.25,5,NA
"1711","025820","이구산업","코스피","철강금속",1280,30,42805760000,"2019-06-07","-",2200,"-","-","3,131","0.7",0,0,1899,NA
"1712","131220","대한과학","코스닥","유통",5730,-10,42714227700,"2019-06-07","-",5070,"242","20.95","3,440","1.47",60,1.18,942,NA
"1713","006880","신송홀딩스","코스피","유통업",3610,0,42702177380,"2019-06-07","-",4780,"-","-","10,520","0.45",0,0,1664,NA
"1714","130500","GH신소재","코스닥","섬유·의류",3880,250,4.268e+10,"2019-06-07","-",3505,"41","85.49","3,619","0.97",0,0,935,NA
"1715","078350","한양디지텍","코스닥","IT H/W",4250,100,4.25e+10,"2019-06-07","-",3550,"97","36.6","4,061","0.87",0,0,652,NA
"1716","120115","코오롱인더우","코스피","화학",15300,350,42348258000,"2019-06-07","-",20500,"-","-","-","-",950,4.63,2110,NA
"1717","079810","디이엔티","코스닥","기계·장비",3360,270,42345905280,"2019-06-07","-",2280,"-","-","1,970","1.16",0,0,664,NA
"1718","082850","우리바이오","코스닥","일반전기전자",942,36,42312641076,"2019-06-07","-",1205,"-","-","2,120","0.57",0,0,686,NA
"1719","021650","한국큐빅","코스닥","화학",2585,-5,42266205355,"2019-06-07","-",2490,"50","49.8","3,338","0.75",15,0.6,115,NA
"1720","089850","유비벨록스","코스닥","IT S/W & SVC",5920,240,42124926240,"2019-06-07","-",6630,"236","28.09","9,245","0.72",0,0,739,NA
"1721","020180","대신정보통신","코스닥","IT S/W & SVC",1095,30,42079661925,"2019-06-07","-",1370,"22","62.27","623","2.2",10,0.73,108,NA
"1722","28513K","SK케미칼우","코스피","화학",28700,350,41863829000,"2019-06-07","-",24000,"-","-","-","-",450,1.88,2192,NA
"1723","053050","지에스이","코스닥","전기,가스,수도",1395,30,41832697815,"2019-06-07","-",1555,"209","7.44","2,213","0.7",60,3.86,443,NA
"1724","101400","엔시트론","코스닥","IT H/W",302,-1,41821835800,"2019-06-07","-",620,"-","-","56","11.07",0,0,828,NA
"1725","003310","대주산업","코스닥","음식료·담배",1180,20,41762973000,"2019-06-07","-",1560,"48","32.5","1,440","1.08",30,1.92,12,NA
"1726","051390","YW","코스닥","유통",3655,25,41503870040,"2019-06-07","-",4030,"235","17.15","6,223","0.65",100,2.48,421,NA
"1727","003720","삼영화학","코스피","화학",1220,25,4.148e+10,"2019-06-07","-",1020,"-","-","1,349","0.76",0,0,1536,NA
"1728","114630","우노앤컴퍼니","코스닥","화학",3045,55,41332723425,"2019-06-07","-",3920,"-","-","4,957","0.79",100,2.55,878,NA
"1729","092300","현우산업","코스닥","IT H/W",2700,135,41316822900,"2019-06-07","-",3430,"443","7.74","4,983","0.69",100,2.92,762,NA
"1730","065420","에스아이리소스","코스닥","광업",639,0,41281932996,"2019-06-07","관리종목",639,"-","-","391","1.63",0,0,551,NA
"1731","029480","바른테크놀로지","코스닥","IT H/W",678,-4,41259883230,"2019-06-07","-",897,"-","-","293","3.06",0,0,162,NA
"1732","006110","삼아알미늄","코스피","철강금속",3750,100,4.125e+10,"2019-06-07","-",5240,"252","20.79","9,605","0.55",100,1.91,1640,NA
"1733","208710","바이오로그디바이스","코스닥","IT H/W",1425,5,41140258725,"2019-06-07","-",2130,"215","9.91","1,685","1.26",0,0,1101,NA
"1734","048770","TPC","코스닥","기계·장비",3040,120,40980039040,"2019-06-07","-",3835,"316","12.14","2,290","1.67",25,0.65,390,NA
"1735","263860","지니언스","코스닥","IT S/W & SVC",4335,0,40942341000,"2019-06-07","-",5320,"287","18.54","3,390","1.57",0,0,1247,NA
"1736","041020","인프라웨어","코스닥","IT S/W & SVC",1090,30,40834844400,"2019-06-07","-",1170,"-","-","998","1.17",0,0,312,NA
"1737","030720","동원수산","코스피","어업",8700,160,40488103500,"2019-06-07","-",8940,"384","23.28","9,581","0.93",0,0,1921,NA
"1738","065440","이루온","코스닥","IT S/W & SVC",1480,15,40367029600,"2019-06-07","-",1645,"52","31.63","1,250","1.32",0,0,552,NA
"1739","290270","휴네시온","코스닥","IT S/W & SVC",4200,150,40352222400,"2019-06-07","-",8280,"246","33.66","4,637","1.79",50,0.6,1282,NA
"1740","063760","이엘피","코스닥","IT H/W",8210,150,40315205000,"2019-06-07","-",12850,"3,022","4.25","13,549","0.95",150,1.17,534,NA
"1741","024840","KBI메탈","코스닥","금속",1220,10,40200034560,"2019-06-07","-",1815,"137","13.25","2,557","0.71",0,0,135,NA
"1742","208860","엔지스테크널러지","코스닥","IT S/W & SVC",4000,65,40186256000,"2019-06-07","-",6400,"-","-","1,130","5.66",0,0,1102,NA
"1743","140520","대창스틸","코스닥","금속",2005,15,4.01e+10,"2019-06-07","-",2825,"-","-","4,809","0.59",100,3.54,969,NA
"1744","196300","애니젠","코스닥","제약",7990,20,40079158350,"2019-06-07","-",13100,"-","-","4,265","3.07",0,0,1066,NA
"1745","075130","플랜티넷","코스닥","IT S/W & SVC",4465,50,40006400000,"2019-06-07","-",5340,"165","32.36","7,502","0.71",150,2.81,639,NA
"1746","005305","롯데칠성우","코스피","음식료품",51600,1500,40005996000,"2019-06-07","-",76400,"-","-","-","-",2705,3.54,1601,NA
"1747","054940","엑사이엔씨","코스닥","건설",1205,95,39974125340,"2019-06-07","-",1465,"-","-","1,574","0.93",0,0,481,NA
"1748","064090","에프앤리퍼블릭","코스닥","유통",523,1,39958198407,"2019-06-07","-",1335,"67","19.93","1,036","1.29",0,0,535,NA
"1749","246960","이노테라피","코스닥","기타서비스",7920,60,39949937280,"2019-06-07","-",14400,"-","-","2,137","6.74",0,0,1209,NA
"1750","123700","SJM","코스피","운수장비",2560,25,39948538880,"2019-06-07","-",3465,"267","12.98","10,107","0.34",100,2.89,2113,NA
"1751","141070","맥스로텍","코스닥","기계·장비",1255,20,39684417750,"2019-06-07","-",1365,"74","18.45","1,342","1.02",0,0,974,NA
"1752","138070","신진에스엠","코스닥","금속",4420,180,39657048860,"2019-06-07","-",6100,"361","16.9","7,745","0.79",75,1.23,959,NA
"1753","018470","조일알미늄","코스피","철강금속",564,6,39567733020,"2019-06-07","-",912,"-","-","2,683","0.34",0,0,1859,NA
"1754","002710","TCC스틸","코스피","철강금속",1720,10,3.956e+10,"2019-06-07","-",2580,"465","5.55","5,010","0.51",80,3.1,1475,NA
"1755","079950","인베니아","코스닥","기계·장비",1705,5,3.9556e+10,"2019-06-07","-",3245,"258","12.58","1,959","1.66",60,1.85,666,NA
"1756","127160","매직마이크로","코스닥","IT H/W",643,20,39538277689,"2019-06-07","-",1275,"-","-","1,166","1.09",0,0,931,NA
"1757","049120","파인디앤씨","코스닥","IT H/W",1495,15,39408116280,"2019-06-07","-",1770,"69","25.65","1,740","1.02",25,1.41,396,NA
"1758","001620","케이비아이동국실업","코스피","운수장비",595,3,39295032840,"2019-06-07","-",832,"-","-","3,265","0.25",0,0,1423,NA
"1759","046310","백금T&A","코스닥","IT H/W",2505,0,39112604070,"2019-06-07","-",2875,"311","9.24","2,608","1.1",50,1.74,372,NA
"1760","001000","신라섬유","코스닥","기타서비스",1610,25,39086839400,"2019-06-07","-",2225,"7","317.86","587","3.79",0,0,3,NA
"1761","004100","태양금속","코스피","운수장비",1065,30,39085500000,"2019-06-07","-",1225,"-","-","2,429","0.5",5,0.41,1548,NA
"1762","032540","TJ미디어","코스닥","일반전기전자",2800,60,39008505200,"2019-06-07","-",3090,"-","-","5,594","0.55",0,0,183,NA
"1763","066790","씨씨에스","코스닥","통신방송서비스",423,0,38895837705,"2019-06-07","관리종목",423,"-","-","285","1.48",0,0,578,NA
"1764","036620","버추얼텍","코스닥","유통",684,1,38865674808,"2019-06-07","-",1010,"-","-","264","3.83",0,0,248,NA
"1765","263810","상신전자","코스닥","일반전기전자",2725,65,38816856550,"2019-06-07","-",5420,"213","25.45","3,413","1.59",85,1.57,1246,NA
"1766","054040","한국컴퓨터","코스닥","IT H/W",2415,85,38812165350,"2019-06-07","-",2465,"-","-","5,382","0.46",100,4.06,463,NA
"1767","008775","호텔신라우","코스피","유통업",51600,1600,38796956400,"2019-06-07","-",55000,"-","-","-","-",400,0.73,1706,NA
"1768","036640","HRS","코스닥","화학",2370,-10,38760876000,"2019-06-07","-",2515,"-","-","4,376","0.57",30,1.19,250,NA
"1769","204840","지엘팜텍","코스닥","기타서비스",867,69,38741308041,"2019-06-07","-",2400,"-","-","218","11.01",0,0,1086,NA
"1770","035460","기산텔레콤","코스닥","IT H/W",2655,30,38702837700,"2019-06-07","-",3415,"-","-","1,994","1.71",0,0,232,NA
"1771","069640","한세엠케이","코스피","유통업",2995,50,38663419390,"2019-06-07","-",5700,"329","17.33","11,504","0.5",200,3.51,2006,NA
"1772","054630","에이디칩스","코스닥","기타 제조",866,26,38602823794,"2019-06-07","-",2115,"-","-","1,031","2.05",0,0,475,NA
"1773","032080","아즈텍WB","코스닥","섬유·의류",1795,25,38576397055,"2019-06-07","-",1900,"190","10","4,335","0.44",50,2.63,179,NA
"1774","008110","대동전자","코스피","전기전자",3675,20,38552392725,"2019-06-07","-",4065,"62","65.56","11,629","0.35",0,0,1693,NA
"1775","017250","인터엠","코스닥","일반전기전자",1830,25,38513204610,"2019-06-07","-",3050,"-","-","3,513","0.87",120,3.93,102,NA
"1776","054180","중앙오션","코스닥","운송장비·부품",1340,-85,38452199140,"2019-06-07","-",2845,"-","-","809","3.52",0,0,466,NA
"1777","050960","수산아이앤티","코스닥","출판·매체복제",5690,30,38413190000,"2019-06-07","-",6820,"462","14.76","10,766","0.63",75,1.1,416,NA
"1778","025530","SJM홀딩스","코스피","유통업",2570,20,38380400560,"2019-06-07","-",3270,"227","14.41","9,797","0.33",150,4.59,1894,NA
"1779","003780","진양산업","코스피","화학",2945,45,3.8285e+10,"2019-06-07","-",3525,"185","19.05","2,724","1.29",100,2.84,1537,NA
"1780","127710","아시아경제","코스닥","IT S/W & SVC",1500,25,38263101000,"2019-06-07","-",2100,"1,138","1.85","4,211","0.5",80,3.81,932,NA
"1781","012620","원일특강","코스닥","금속",8670,120,3.8148e+10,"2019-06-07","-",9090,"1,526","5.96","24,692","0.37",120,1.32,54,NA
"1782","060260","뉴보텍","코스닥","화학",1135,5,37947306250,"2019-06-07","-",1465,"26","56.35","753","1.95",0,0,513,NA
"1783","093240","형지엘리트","코스피","섬유의복",1215,35,37853079570,"2019-06-07","-",1910,"-","-","2,863","0.67",0,0,2069,NA
"1784","091440","텔레필드","코스닥","IT H/W",4150,45,37846211350,"2019-06-07","-",3135,"-","-","2,447","1.28",0,0,753,NA
"1785","019540","일지테크","코스닥","운송장비·부품",2800,55,37837800000,"2019-06-07","-",2700,"-","-","9,090","0.3",25,0.93,98,NA
"1786","147760","마이크로프랜드","코스닥","의료·정밀기기",3490,185,37761332340,"2019-06-07","-",4310,"-","-","4,256","1.01",0,0,985,NA
"1787","000040","KR모터스","코스피","운수장비",797,23,37746731346,"2019-06-07","-",519,"-","-","279","1.86",0,0,1324,NA
"1788","038950","파인디지털","코스닥","IT H/W",3675,-10,37524561375,"2019-06-07","-",4230,"232","18.23","8,364","0.51",50,1.18,286,NA
"1789","039240","경남스틸","코스닥","금속",1500,0,3.75e+10,"2019-06-07","-",1855,"215","8.63","3,380","0.55",70,3.77,292,NA
"1790","269620","시스웍","코스닥","의료·정밀기기",2080,0,3.744e+10,"2019-06-07","-",2790,"268","10.41","2,004","1.39",30,1.08,1261,NA
"1791","187790","나노","코스닥","화학",1450,25,37406889750,"2019-06-07","-",2150,"-","-","1,956","1.1",20,0.93,1046,NA
"1792","025870","신라에스지","코스닥","유통",9350,260,3.74e+10,"2019-06-07","-",5640,"-","-","3,619","1.56",0,0,144,NA
"1793","009180","한솔로지스틱스","코스피","운수창고업",1360,35,37369298000,"2019-06-07","-",1380,"82","16.83","2,049","0.67",30,2.17,1715,NA
"1794","027580","상보","코스닥","IT H/W",797,6,37204853437,"2019-06-07","-",2055,"-","-","701","2.93",0,0,173,NA
